Index,teamA,TeamName_x,scoreA,teamB,TeamName_y,scoreB,winner,location,fgm_diff,fga_diff,fgm3_diff,fga3_diff,ftm_diff,fta_diff,or_diff,dr_diff,ast_diff,to_diff,stl_diff,blk_diff,pf_diff,tempo_diff,oe_de_diff,de_oe_diff
4619,1168,Cal St. Fullerton,59,1170,Sacramento St.,51,A,A,-0.5,2.18,0.05,2.11,0.15,2.44,1.05,1.69,-1.8,0.62,-0.53,0.58,-1.41,2.9719,-11.5674,3.5391
4620,1294,Northern Colorado,83,1286,Montana St.,73,A,A,3.79,1.58,0.17,-1.27,-0.58,-0.45,2,-1.41,1.87,-0.69,-0.62,0.45,1.1,-1.9782,0.4526,17.9142
4621,1415,UC Riverside,72,1286,Montana St.,67,A,A,0.86,2.24,-1.21,-1.79,1.18,2.27,1.65,1.45,1.35,1.49,-0.31,2.73,1.34,1.7759,-9.063,12.2475
4622,1340,Portland St.,64,1286,Montana St.,69,B,B,2.41,1.31,0.72,0.86,0.9,0.68,-0.04,-0.96,3.07,-0.27,-0.55,0.45,1.27,0.1815,-5.2419,14.9956
4623,1319,Northern Arizona,66,1286,Montana St.,68,B,B,1.61,0.89,-0.33,-1.52,-1.62,-2.31,1.95,0.1,0.76,0.79,-0.18,2.42,-0.44,-1.7283,-7.4636,11.647
4624,1285,Montana,70,1286,Montana St.,66,A,B,1.12,-2.73,1.8,3.41,0.71,0.41,-1.41,-1.72,1.64,-1.83,-1.52,1.06,2.58,-3.9679,-0.9282,15.7496
4625,1461,Wyoming,79,1286,Montana St.,54,A,A,-0.65,-6.39,0.08,-0.62,0.65,0.74,-3.56,1.57,2.58,-1.59,-1.81,2.25,-0.98,-4.9862,-2.9205,5.5512
4626,1122,Austin Peay,78,1286,Montana St.,72,A,N,3.66,1.84,-0.55,-1.51,3.39,6.2,1.2,0.68,4.46,3.75,0.51,3.74,-0.71,6.5139,-8.0159,15.9421
4627,1226,Idaho St.,69,1286,Montana St.,64,A,A,0.99,0.45,-0.03,-0.96,2.39,3.41,3.23,0.7,1.84,0.51,0.39,1.04,0.01,-1.1558,-3.9679,15.2833
4628,1226,Idaho St.,60,1286,Montana St.,66,B,B,0.99,0.45,-0.03,-0.96,2.39,3.41,3.23,0.7,1.84,0.51,0.39,1.04,0.01,-1.1558,-3.9679,15.2833
4629,1169,Cal St. Northridge,62,1286,Montana St.,77,B,B,2.64,3.14,-1.32,-4.82,6.76,6.52,2.28,2.49,3.46,1.09,0.42,1.03,2.37,3.1969,-1.5012,15.3512
4630,1381,Southern Utah,72,1286,Montana St.,77,B,B,-2.38,-2.66,-1.09,-2.76,-1.33,-1.02,-0.73,-1.61,1.03,2.1,-2.13,1.66,5.08,-0.7061,-18.7286,17.6054
4631,1186,Eastern Washington,77,1286,Montana St.,72,A,A,3.27,4.75,2.51,5.21,1.35,2.51,1.89,3.69,3.21,0.49,-1.9,2.66,1.76,4.3681,-2.2406,15.2153
4632,1186,Eastern Washington,79,1286,Montana St.,50,A,B,3.27,4.75,2.51,5.21,1.35,2.51,1.89,3.69,3.21,0.49,-1.9,2.66,1.76,4.3681,-2.2406,15.2153
4633,1170,Sacramento St.,55,1286,Montana St.,70,B,B,1.73,0.91,0.52,-0.05,-0.9,-1.87,0.77,-0.36,3.14,-0.47,-1.1,-0.26,2.68,-1.5332,-4.0382,16.5295
4634,1170,Sacramento St.,84,1286,Montana St.,59,A,A,1.73,0.91,0.52,-0.05,-0.9,-1.87,0.77,-0.36,3.14,-0.47,-1.1,-0.26,2.68,-1.5332,-4.0382,16.5295
4635,1451,Weber St.,86,1286,Montana St.,68,A,B,0.84,-3.48,1.62,1.77,3.39,3.88,-0.45,3.21,3.17,0.6,-2.56,2.31,0.18,-1.3197,-2.076,11.0049
4636,1111,Appalachian St.,80,1154,The Citadel,67,A,B,-0.17,2.45,-1.28,-0.77,1.51,4.59,3.74,-1.43,-2.85,-0.08,2.1,-0.32,1.54,0.8255,-27.3658,11.4745
4637,1205,Gardner Webb,67,1154,The Citadel,55,A,B,2.28,3.95,-0.9,-1.15,3.33,5.22,3.13,-0.68,1.54,-0.26,3.6,0.13,0.21,1.4396,-19.8116,8.1819
4638,1189,Elon,74,1154,The Citadel,65,A,A,2.38,1.59,1.76,4.55,0.89,1.27,-0.17,0.66,0.51,-0.8,0.89,-0.14,-0.41,1.4592,-14.9161,9.6463
4639,1204,Georgia Southern,63,1154,The Citadel,80,B,B,1.31,2.45,0.88,4.03,0.54,2.23,1.83,0.16,-3.76,-0.69,2.26,-1.22,-1.46,0.5321,-21.1328,11.7616
4640,1347,Radford,76,1154,The Citadel,59,A,A,4.21,4.05,-0.03,0.38,3.29,5.12,2.06,-0.38,-0.53,-1.69,2.63,0.73,0.68,2.9369,-13.0722,16.2779
4641,1441,Western Carolina,70,1154,The Citadel,52,A,A,2.57,5.9,1.07,3.44,2.54,3.42,4.12,-1.71,-0.92,-0.4,3.33,1.62,4.25,2.303,-15.2464,11.8564
4642,1304,Nebraska,77,1154,The Citadel,62,A,A,-0.14,-0.97,0.01,0.9,3.02,4.03,-0.26,1,-3.08,-1.76,2.97,0.07,1.6,-0.2507,-10.6531,-1.4099
4643,1359,Samford,71,1154,The Citadel,81,B,B,2.84,0.18,-1.1,-1.79,0.93,2.45,-0.34,-1.08,0.74,0.17,1.77,0,2.71,2.1754,-18.1901,17.7664
4644,1448,Wake Forest,82,1154,The Citadel,54,A,A,1.17,-0.82,-0.9,-1.35,4.01,7.94,1.11,0.9,0.67,-0.24,1.58,1.1,0.58,1.8682,-13.0875,4.3867
4645,1459,Wofford,77,1154,The Citadel,56,A,B,1.17,0.52,-0.21,-0.65,-0.97,-0.14,1.48,-1.58,-0.52,-2.38,2.17,-1.35,-1.07,-3.0803,-17.9267,5.3281
4646,1111,Appalachian St.,44,1151,Chattanooga,63,B,B,-1.61,-0.9,-1.66,-3.53,-3.73,-2.68,0.09,-1.43,-1.26,-0.66,-0.34,-2.25,1.26,-2.9881,-18.185,7.8216
4647,1417,UCLA,106,1151,Chattanooga,65,A,A,5.03,2.39,0.07,-3.06,-1.06,-2.6,-2.63,2.01,6.14,-2.71,3.04,-1.95,-1.23,1.0557,7.1139,-3.5883
4648,1422,UNC Greensboro,67,1151,Chattanooga,77,B,B,0.49,0.41,-1.17,-4.07,-3.48,-4.06,-2.41,1.62,0.07,0.69,-0.65,-2.62,2.96,1.101,-14.5836,7.7581
4649,1422,UNC Greensboro,88,1151,Chattanooga,84,A,A,0.49,0.41,-1.17,-4.07,-3.48,-4.06,-2.41,1.62,0.07,0.69,-0.65,-2.62,2.96,1.101,-14.5836,7.7581
4650,1154,The Citadel,78,1151,Chattanooga,82,B,A,-1.44,-3.35,-0.38,-2.76,-5.24,-7.27,-3.65,0,1.59,-0.58,-2.44,-1.93,-0.28,-3.8136,-12.2324,17.7603
4651,1184,Eastern Kentucky,74,1151,Chattanooga,63,A,A,1.52,-4.22,2.63,3.75,-1.03,-2.69,-5.85,-4.71,2.96,-2.47,1.66,-3.09,2.06,-2.2315,1.6627,7.2518
4652,1189,Elon,63,1151,Chattanooga,84,B,B,0.94,-1.76,1.38,1.79,-4.35,-6,-3.82,0.66,2.1,-1.38,-1.55,-2.07,-0.69,-2.3544,-5.7353,5.9934
4653,1204,Georgia Southern,77,1151,Chattanooga,61,A,B,-0.13,-0.9,0.5,1.27,-4.7,-5.04,-1.82,0.16,-2.17,-1.27,-0.18,-3.15,-1.74,-3.2815,-11.952,8.1087
4654,1347,Radford,89,1151,Chattanooga,78,A,A,2.77,0.7,-0.41,-2.38,-1.95,-2.15,-1.59,-0.38,1.06,-2.27,0.19,-1.2,0.4,-0.8767,-3.8914,12.625
4655,1441,Western Carolina,73,1151,Chattanooga,83,B,B,1.13,2.55,0.69,0.68,-2.7,-3.85,0.47,-1.71,0.67,-0.98,0.89,-0.31,3.97,-1.5106,-6.0656,8.2035
4656,1441,Western Carolina,81,1151,Chattanooga,83,B,A,1.13,2.55,0.69,0.68,-2.7,-3.85,0.47,-1.71,0.67,-0.98,0.89,-0.31,3.97,-1.5106,-6.0656,8.2035
4657,1202,Furman,63,1151,Chattanooga,72,B,A,-1.96,-6.49,-1.24,-3.71,-4.38,-5.24,-4.31,-1.66,-2,0.39,-1.75,-1.87,-2.38,-4.4822,-14.8057,13.4881
4658,1202,Furman,52,1151,Chattanooga,67,B,B,-1.96,-6.49,-1.24,-3.71,-4.38,-5.24,-4.31,-1.66,-2,0.39,-1.75,-1.87,-2.38,-4.4822,-14.8057,13.4881
4659,1359,Samford,81,1151,Chattanooga,90,B,B,1.4,-3.17,-1.48,-4.55,-4.31,-4.82,-3.99,-1.08,2.33,-0.41,-0.67,-1.93,2.43,-1.6382,-9.0093,14.1135
4660,1287,Morehead St.,88,1151,Chattanooga,75,A,N,0.36,-2.13,-0.92,-1.51,2.52,3.76,0.57,0.26,1.58,2.63,1.24,-1.96,4.84,0.6996,-7.4763,3.0581
4661,1459,Wofford,69,1151,Chattanooga,70,B,B,-0.27,-2.83,-0.59,-3.41,-6.21,-7.41,-2.17,-1.58,1.07,-2.96,-0.27,-3.28,-1.35,-6.8939,-8.7459,1.6752
4662,1459,Wofford,57,1151,Chattanooga,71,B,A,-0.27,-2.83,-0.59,-3.41,-6.21,-7.41,-2.17,-1.58,1.07,-2.96,-0.27,-3.28,-1.35,-6.8939,-8.7459,1.6752
4663,1213,Grand Canyon,64,1151,Chattanooga,69,B,B,-2.26,-5.25,0.57,0.62,1.66,1.24,-3.3,1.64,1.24,-0.59,-2.65,-1.95,1.38,-1.957,-3.9622,10.5465
4664,1305,Nevada,83,1151,Chattanooga,81,A,A,0.85,0.44,0.38,0.43,-2.44,-3.84,-1.72,0.23,-0.23,-2.83,-1.34,-0.33,-0.09,-4.1518,-1.7372,5.3523
4665,1412,UAB,67,1151,Chattanooga,52,A,A,1.28,4.34,-1.41,-3.04,-1.69,-0.27,3.52,4.48,1.24,-0.27,-1.27,-0.69,-1.28,-0.2924,-6.1523,1.9373
4666,1303,Nebraska Omaha,68,1296,Northern Illinois,66,A,B,7.22,10.16,2.77,5.16,1.11,-1.46,-2.43,-0.27,6.61,-2.21,1.15,-0.88,-1.06,10.1039,7.0897,11.9169
4667,1275,Miami OH,41,1296,Northern Illinois,53,B,B,3.82,2.48,0.54,0.55,-3.51,-7.11,-4.87,-1.18,4.44,-1.24,1.98,-1.05,-2.96,3.3713,1.6087,9.1044
4668,1444,Western Michigan,61,1296,Northern Illinois,56,A,A,4.23,0.16,1.64,2.49,1.39,0.68,-3.19,1.19,2.97,-0.68,-0.78,0.16,-2.1,3.1239,10.095,9.0111
4669,1235,Iowa St.,99,1296,Northern Illinois,63,A,A,9.79,11.44,4.07,8.35,-1.45,-2.52,-2.63,4.9,10.42,-4.29,-0.49,-0.38,-2.97,8.4673,19.3295,4.5209
4670,1141,Central Michigan,63,1296,Northern Illinois,88,B,B,4.07,5.18,3.7,9.78,-2.93,-4.89,-2.53,-3.85,3.21,-3.87,0.34,-2.18,-1.94,1.6464,9.6363,24.7169
4671,1141,Central Michigan,70,1296,Northern Illinois,67,A,A,4.07,5.18,3.7,9.78,-2.93,-4.89,-2.53,-3.85,3.21,-3.87,0.34,-2.18,-1.94,1.6464,9.6363,24.7169
4672,1304,Nebraska,63,1296,Northern Illinois,58,A,A,2.97,1.93,1.71,2.2,-1.32,-3.13,-4.03,0.87,1.45,-3.94,0.35,-0.35,-0.1,1.7994,11.6077,2.7347
4673,1171,Dartmouth,57,1296,Northern Illinois,64,B,B,3.79,2.97,1.96,0.95,-4.29,-6.15,-2.15,-2.06,3.79,-2.84,-0.9,-0.51,-0.27,0.1777,6.428,15.6483
4674,1245,Kent St.,49,1296,Northern Illinois,50,B,A,4.2,4.77,3.12,5.62,-3.03,-5.13,-2.29,-1.07,3.22,-2.61,-0.58,0.07,0.51,2.7912,6.3194,12.1319
4675,1103,Akron,62,1296,Northern Illinois,54,A,A,4.07,3.87,2.86,5.07,-3.75,-3.4,-0.54,-1.01,3.02,-1.63,0.09,0.89,-2.57,2.0528,6.4838,7.445
4676,1303,Nebraska Omaha,71,1442,Western Illinois,60,A,A,5.7,13.14,2.15,6.22,5.96,5.59,2.93,1.3,3.33,-0.93,2.3,-0.12,-0.04,11.4639,0.3913,11.0188
4677,1334,Pacific,66,1442,Western Illinois,52,A,A,3,7.3,1.67,3.64,4.99,4.23,3.38,1.34,0.66,-1.39,-0.37,-0.73,3.63,4.8786,5.0124,14.1035
4678,1355,South Dakota St.,64,1442,Western Illinois,55,A,A,2.43,5.97,1.51,4.7,5.73,5.37,2.48,2.71,1.45,-1.7,-0.05,0.33,-1.58,4.818,2.3238,8.1406
4679,1355,South Dakota St.,62,1442,Western Illinois,50,A,B,2.43,5.97,1.51,4.7,5.73,5.37,2.48,2.71,1.45,-1.7,-0.05,0.33,-1.58,4.818,2.3238,8.1406
4680,1225,Idaho,67,1442,Western Illinois,63,A,A,3.42,7.27,1.54,3.68,4.34,6.05,2.97,1.71,-0.11,-2.08,-1.22,-0.89,1.48,4.9771,2.1242,17.6856
4681,1377,South Dakota,64,1442,Western Illinois,54,A,A,1.48,4.77,1.26,3.11,3.18,2.33,0.78,1.08,0.33,-1,-0.22,1.14,-1.96,4.1688,-1.7079,14.3613
4682,1106,Alabama St.,59,1442,Western Illinois,52,A,A,3.14,10.54,0.47,4.56,3.66,5.26,5.52,0.1,0.66,-1.45,1.31,0.98,-0.94,5.3512,-5.0933,15.3319
4683,1304,Nebraska,62,1442,Western Illinois,47,A,A,1.45,4.91,1.09,3.26,3.53,3.92,1.33,2.44,-1.83,-2.66,1.5,0.41,0.92,3.1594,4.9093,1.8366
4684,1407,Troy,58,1442,Western Illinois,61,B,N,1.1,6.4,2.32,6.91,3.06,5.2,4.49,0.75,-0.65,-1.08,0.25,-0.15,-3.65,2.9335,-1.1505,14.3709
4685,1236,IPFW,65,1442,Western Illinois,56,A,B,4.42,5.59,2.76,5.51,2.34,3.86,2.65,1.28,2.01,-0.69,1.24,-0.3,-2.24,4.3526,3.9662,11.3606
4686,1364,UC Santa Barbara,61,1442,Western Illinois,55,A,N,3.14,4.29,2.04,3.56,2.91,3.23,2.2,2.85,4.16,-2.27,-0.44,2.26,-0.48,1.0027,5.5328,10.4334
4687,1295,North Dakota St.,65,1442,Western Illinois,52,A,A,5.57,5.15,0.15,0.06,3.98,3.48,1.66,0.78,0.09,-3.63,0.77,1.73,-1.08,1.9627,11.3877,8.9821
4688,1303,Nebraska Omaha,86,1377,South Dakota,87,B,B,4.22,8.37,0.89,3.11,2.78,3.26,2.15,0.22,3,0.07,2.52,-1.26,1.92,7.2951,-4.8727,3.6294
4689,1355,South Dakota St.,70,1377,South Dakota,68,A,B,0.95,1.2,0.25,1.59,2.55,3.04,1.7,1.63,1.12,-0.7,0.17,-0.81,0.38,0.6492,-2.9402,0.7512
4690,1237,IUPUI,67,1377,South Dakota,71,B,A,0.55,1.56,-1.94,-3.65,-2.88,-3.3,-0.71,-1.47,-1.95,-1.18,-0.29,-0.91,-1.34,-0.3728,-11.849,12.332
4691,1430,Utah Valley,67,1377,South Dakota,71,B,B,-0.41,-0.99,0.13,1.25,-0.5,-0.61,0.67,1.26,2.02,-1.46,-0.32,-1.01,-0.31,-3.0978,-5.9583,3.7912
4692,1461,Wyoming,70,1377,South Dakota,53,A,A,-0.68,-6.24,-0.44,-1.44,-0.44,0.51,-3.16,0.31,0.56,-2.36,-0.65,0.1,-0.18,-5.963,-3.7709,-0.6025
4693,1461,Wyoming,67,1377,South Dakota,66,A,N,-0.68,-6.24,-0.44,-1.44,-0.44,0.51,-3.16,0.31,0.56,-2.36,-0.65,0.1,-0.18,-5.963,-3.7709,-0.6025
4694,1236,IPFW,61,1377,South Dakota,75,B,B,2.94,0.82,1.5,2.4,-0.84,1.53,1.87,0.2,1.68,0.31,1.46,-1.44,-0.28,0.1838,-1.2978,3.9712
4695,1236,IPFW,75,1377,South Dakota,69,A,A,2.94,0.82,1.5,2.4,-0.84,1.53,1.87,0.2,1.68,0.31,1.46,-1.44,-0.28,0.1838,-1.2978,3.9712
4696,1287,Morehead St.,120,1377,South Dakota,83,A,A,1.91,2.33,-0.72,0.5,5.09,8.59,5.03,0.62,0.91,3.31,2.43,-0.83,6.4,3.7545,-6.3587,2.5681
4697,1169,Cal St. Northridge,75,1377,South Dakota,76,B,B,2.61,3.29,-1.84,-5.64,5.67,6.29,2.68,1.23,1.44,0.32,1.58,-1.12,3.17,2.2201,-2.3516,9.1975
4698,1295,North Dakota St.,66,1377,South Dakota,63,A,B,4.09,0.38,-1.11,-3.05,0.8,1.15,0.88,-0.3,-0.24,-2.63,0.99,0.59,0.88,-2.2061,6.1237,1.5927
4699,1442,Western Illinois,79,1377,South Dakota,61,A,A,-1.48,-4.77,-1.26,-3.11,-3.18,-2.33,-0.78,-1.08,-0.33,1,0.22,-1.14,1.96,-4.1688,-14.3613,1.7079
4700,1453,Green Bay,89,1377,South Dakota,85,A,B,3.37,3,-1.48,-3.93,1.38,2.85,3.04,1.55,3.48,-0.19,2.11,3.26,-0.15,0.8521,-0.4386,-3.8129
4701,1195,Florida Gulf Coast,60,1297,Northern Kentucky,56,A,A,2.62,2.32,-2.13,-4.64,0.62,1.39,0.56,4.58,1.31,1.43,0.29,0.53,-2.8,4.0445,-16.3849,-0.129
4702,1195,Florida Gulf Coast,92,1297,Northern Kentucky,72,A,B,2.62,2.32,-2.13,-4.64,0.62,1.39,0.56,4.58,1.31,1.43,0.29,0.53,-2.8,4.0445,-16.3849,-0.129
4703,1369,Southeast Missouri St.,79,1297,Northern Kentucky,65,A,N,5.66,4.84,-1.1,-3.53,2.53,3.96,1.3,3.8,4.87,1.77,1.4,1.23,-0.64,6.6323,-9.5119,11.1771
4704,1298,Navy,65,1297,Northern Kentucky,72,B,B,-2.09,-0.03,-0.94,-1.59,-3.63,-3.44,1.23,0.17,1.11,1.09,1.02,0.24,-1.74,-1.7773,-22.5235,4.0736
4705,1408,Tulane,86,1297,Northern Kentucky,91,B,A,-3.13,-4.74,-1.63,-4.89,3.53,5.45,0.53,1.42,-2.1,1.09,-0.84,-0.06,-1.64,-0.734,-16.8533,8.1117
4706,1404,Tennessee Martin,79,1297,Northern Kentucky,66,A,A,1.98,6.55,-0.32,-0.97,1.68,1.94,1.92,-1.87,2.39,-0.15,2.05,-0.42,0.13,6.1831,-13.5266,16.539
4707,1244,Kennesaw St.,69,1297,Northern Kentucky,82,B,B,-1.16,-0.41,-1.74,-4.56,-0.26,1.21,1.37,-0.04,-0.41,4.71,0.05,-0.11,1.13,4.1568,-24.1209,9.6673
4708,1244,Kennesaw St.,69,1297,Northern Kentucky,67,A,A,-1.16,-0.41,-1.74,-4.56,-0.26,1.21,1.37,-0.04,-0.41,4.71,0.05,-0.11,1.13,4.1568,-24.1209,9.6673
4709,1246,Kentucky,93,1297,Northern Kentucky,63,A,A,1.71,1.86,-2.51,-6.15,6.87,10.73,5.12,4.7,0.37,0.61,-0.67,3.27,-1.77,2.4696,-1.672,-5.6607
4710,1214,Hampton,67,1297,Northern Kentucky,69,B,B,0.8,3.9,-2.1,-4.47,5.6,10.06,3.57,3.6,0.9,3.4,2.27,3.03,2.8,7.0195,-20.7938,-1.5804
4711,1190,East Tennessee St.,74,1297,Northern Kentucky,65,A,A,1.16,3.82,0.21,-0.24,5.12,5.92,0.6,2.64,0.96,0.34,2.29,-0.03,-0.77,6.7671,-13.9596,7.1462
4712,1287,Morehead St.,74,1297,Northern Kentucky,61,A,B,0.92,0.84,-2.21,-3.93,7.3,10.21,3.76,2.01,1.52,4.27,2.15,-0.1,3.04,5.6933,-14.4187,2.1872
4713,1239,Jacksonville,66,1297,Northern Kentucky,73,B,B,1.49,3.32,-1.49,-3.59,3.29,4.87,2.47,-0.19,1.62,1.97,1.75,0.39,-1.66,5.6514,-13.6034,14.2312
4714,1151,Chattanooga,71,1297,Northern Kentucky,87,B,B,0.56,2.97,-1.29,-2.42,4.78,6.45,3.19,1.75,-0.06,1.64,0.91,1.86,-1.8,4.9937,-15.5219,7.7086
4715,1316,North Florida,67,1297,Northern Kentucky,66,A,A,0.5,1.57,-0.67,-2.23,2.17,3.23,2.57,2.6,0.8,3.5,-0.4,0.76,-2,4.2925,-14.0459,8.5958
4716,1314,North Carolina,75,1297,Northern Kentucky,60,A,A,4.25,5.95,-3.41,-9.33,3.09,7.42,4.53,3.89,4.43,0.43,1.88,1.81,-0.46,5.6183,-5.6032,-7.4748
4717,1195,Florida Gulf Coast,75,1273,Mercer,61,A,A,-0.56,-0.88,-2.79,-4.1,-1.43,-0.63,-0.88,0.93,-3.4,0.84,-0.47,-0.69,-1.13,2.4204,-1.3689,-5.7086
4718,1297,Northern Kentucky,58,1273,Mercer,74,B,A,-3.18,-3.2,-0.66,0.54,-2.05,-2.02,-1.44,-3.65,-4.71,-0.59,-0.76,-1.22,1.67,-1.6241,0.365,9.0714
4719,1297,Northern Kentucky,67,1273,Mercer,89,B,B,-3.18,-3.2,-0.66,0.54,-2.05,-2.02,-1.44,-3.65,-4.71,-0.59,-0.76,-1.22,1.67,-1.6241,0.365,9.0714
4720,1400,Texas,76,1273,Mercer,73,A,A,-0.86,2.72,-3.14,-5.47,1.77,4.95,4.09,1.25,-3.08,0.17,-0.43,1.81,-0.04,3.442,7.9001,-11.2165
4721,1434,Valparaiso,108,1273,Mercer,117,B,A,-3.72,-6.5,-1.83,-2.89,1.62,2.28,-0.87,-0.18,-3.97,3.11,-0.96,0.71,2.47,0.0891,0.5799,-5.1556
4722,1325,Ohio,76,1273,Mercer,67,A,A,-1.5,-1.95,-0.87,-0.05,-2.07,-2.29,-1.33,-0.21,-1.14,0.72,0.29,0.05,0.51,0.0923,5.7217,-3.8434
4723,1367,USC Upstate,60,1273,Mercer,62,B,B,-1.1,-0.32,-1.94,-1.52,-0.68,1,1.35,-0.29,-0.52,0.1,0.23,-0.71,-0.52,0.4694,3.7789,-2.0795
4724,1367,USC Upstate,80,1273,Mercer,61,A,A,-1.1,-0.32,-1.94,-1.52,-0.68,1,1.35,-0.29,-0.52,0.1,0.23,-0.71,-0.52,0.4694,3.7789,-2.0795
4725,1367,USC Upstate,75,1273,Mercer,78,B,B,-1.1,-0.32,-1.94,-1.52,-0.68,1,1.35,-0.29,-0.52,0.1,0.23,-0.71,-0.52,0.4694,3.7789,-2.0795
4726,1239,Jacksonville,49,1273,Mercer,86,B,A,-1.69,0.12,-2.15,-3.05,1.24,2.85,1.03,-3.84,-3.09,1.38,0.99,-0.83,0.01,4.0273,1.4126,8.6516
4727,1239,Jacksonville,55,1273,Mercer,69,B,B,-1.69,0.12,-2.15,-3.05,1.24,2.85,1.03,-3.84,-3.09,1.38,0.99,-0.83,0.01,4.0273,1.4126,8.6516
4728,1239,Jacksonville,64,1273,Mercer,85,B,B,-1.69,0.12,-2.15,-3.05,1.24,2.85,1.03,-3.84,-3.09,1.38,0.99,-0.83,0.01,4.0273,1.4126,8.6516
4729,1371,Seton Hall,74,1273,Mercer,77,B,B,-2.65,-4.28,-0.85,-0.55,0.76,1.47,-2.5,-1.48,-2.55,0.02,0.46,-1.45,0.75,0.1195,6.2337,-7.1674
4730,1191,Evansville,89,1273,Mercer,76,A,A,-3.59,-6.58,-4,-9.2,2.09,3.55,-2.62,-1.8,-1.68,0.65,-1.09,-0.45,-0.2,0.4811,0.6568,-1.4357
4731,1108,Alcorn St.,44,1273,Mercer,70,B,B,-5.08,-4.52,-3.83,-6.55,-1.29,0.5,-1.36,-4.74,-6.91,-0.58,-0.76,-0.48,-0.21,-2.1492,-7.1822,1.0293
4732,1316,North Florida,89,1273,Mercer,83,A,A,-2.68,-1.63,-1.33,-1.69,0.12,1.21,1.13,-1.05,-3.91,2.91,-1.16,-0.46,-0.33,2.6684,0.9701,3.0162
4733,1316,North Florida,79,1273,Mercer,76,A,B,-2.68,-1.63,-1.33,-1.69,0.12,1.21,1.13,-1.05,-3.91,2.91,-1.16,-0.46,-0.33,2.6684,0.9701,3.0162
4734,1176,Denver,63,1273,Mercer,64,B,B,-3.98,-7.93,-0.16,-0.16,-3.55,-4.22,-3.7,-6.75,-1.04,-2.19,0.84,-0.96,1.07,-6.8455,8.8455,0.8115
4735,1252,Lipscomb,66,1273,Mercer,87,B,A,-2.62,-1.37,0.91,4.57,2.56,5.4,-1.59,-2.31,-2.15,0.33,0.6,-2.33,3.04,5.029,1.5794,3.6096
4736,1252,Lipscomb,48,1273,Mercer,79,B,B,-2.62,-1.37,0.91,4.57,2.56,5.4,-1.59,-2.31,-2.15,0.33,0.6,-2.33,3.04,5.029,1.5794,3.6096
4737,1324,Oakland,73,1325,Ohio,56,A,A,-0.47,2.47,1.13,2.08,2.16,2.74,-0.61,-3.4,0.88,-1.68,0.46,-2.53,0.49,2.9983,5.3002,4.2817
4738,1350,Richmond,69,1325,Ohio,70,B,A,-2.42,-1.33,-1.06,-1.54,1.18,3.06,-0.43,-1.91,-4.12,-2.27,-0.63,0.06,-0.34,-1.3519,-0.0102,-9.9322
4739,1434,Valparaiso,72,1325,Ohio,76,B,B,-2.22,-4.55,-0.96,-2.84,3.69,4.57,0.46,0.03,-2.83,2.39,-1.25,0.66,1.96,-0.0032,-1.5213,-4.9327
4740,1444,Western Michigan,90,1325,Ohio,74,A,A,-1.44,-4.37,-1.52,-3.4,5.29,7.29,0.01,-0.37,-3.6,1.25,-0.74,-0.76,-1.32,0.5375,2.9874,-5.014
4741,1105,Alabama A&M,47,1325,Ohio,72,B,B,-3.61,-2.07,-1.28,-2.32,1.06,3.07,0.18,-1.42,-2.16,0.34,-0.44,-0.17,2.35,0.2306,-11.1089,-3.178
4742,1141,Central Michigan,67,1325,Ohio,71,B,B,-1.6,0.65,0.54,3.89,0.97,1.72,0.67,-5.41,-3.36,-1.94,0.38,-3.1,-1.16,-0.94,2.5287,10.6918
4743,1138,Buffalo,70,1325,Ohio,73,B,A,-0.19,1.07,-0.85,-1.82,3.24,4.5,2.65,-0.35,0.37,-0.3,0.23,0.44,-1.11,1.5925,6.399,-3.2949
4744,1138,Buffalo,69,1325,Ohio,64,A,B,-0.19,1.07,-0.85,-1.82,3.24,4.5,2.65,-0.35,0.37,-0.3,0.23,0.44,-1.11,1.5925,6.399,-3.2949
4745,1296,Northern Illinois,46,1325,Ohio,65,B,A,-5.67,-4.53,-3.16,-5.89,3.9,6.61,3.2,-1.56,-6.57,1.93,0.04,-0.92,0.78,-2.5864,-10.4046,-10.7281
4746,1132,Bowling Green,58,1325,Ohio,56,A,B,-2.47,-1.28,-3.74,-8.34,-1.13,0.58,0.97,-0.82,-3.15,1.93,0.75,1.18,-1.8,0.4254,-11.7049,-11.1146
4747,1255,Longwood,43,1325,Ohio,78,B,B,-0.94,2.07,-1.85,-4.96,-0.65,-1.29,-0.1,-4.38,-2.27,0.09,0.06,-2.53,0.07,3.1891,-7.3674,10.4218
4748,1405,Toledo,82,1325,Ohio,76,A,A,2.01,3.6,-1.61,-4.8,5.48,7.03,3.05,-2.21,0.3,-2.66,0.08,-1.3,-2.08,2.3541,10.9145,2.0199
4749,1123,Ball St.,64,1325,Ohio,76,B,B,-3.86,-2.64,-0.96,-0.78,1.71,3.36,2.47,-1.56,-2.49,4.2,-1.98,-1.99,1.35,0.8523,-7.3563,2.0201
4750,1103,Akron,83,1325,Ohio,77,A,N,-1.6,-0.66,-0.3,-0.82,0.15,3.21,2.66,-2.57,-3.55,0.3,0.13,-0.03,-1.79,-0.5336,-0.6238,-6.5801
4751,1324,Oakland,64,1460,Wright St.,76,B,B,2.49,8.27,2.39,6.35,-0.23,0.05,1.94,0.28,2.33,-2.15,0.22,-1.23,-0.31,3.2364,11.6891,11.5579
